assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
2802395,31235,Magnolia griffithii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,griffithii,,,,Hook.f. &amp; Thomson,Data Deficient,,3.1,Unknown,Global
2802437,31236,Magnolia gustavii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,gustavii,,,,King,Critically Endangered,C2a(i),3.1,Decreasing,Global
2802522,31237,Magnolia punduana,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,punduana,,,,(Hook.f. &amp; Thomson) Figlar,Data Deficient,,3.1,Decreasing,Global
2802994,31270,Picea brachytyla,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,brachytyla,,,,(Franch.) E.Pritz.,Vulnerable,A2cd,3.1,Unknown,Global
2804014,31313,Dipterocarpus hasseltii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,hasseltii,,,,Blume,Endangered,A2cd,3.1,Decreasing,Global
2804348,31315,Dipterocarpus gracilis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,gracilis,,,,Blume,Vulnerable,A2cd,3.1,Decreasing,Global
2804770,18625568,Cephalotaxus mannii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,TAXACEAE,Cephalotaxus,mannii,,,,Hook.f.,Vulnerable,A2cd,3.1,Decreasing,Global
2807668,31852,Santalum album,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,SANTALACEAE,Santalum,album,,,,L.,Vulnerable,A2de,3.1,Decreasing,Global
2810130,32056,Aquilaria malaccensis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,THYMELAEACEAE,Aquilaria,malaccensis,,,,Lam.,Critically Endangered,A2cd,3.1,Decreasing,Global
2813234,32305,Hopea odorata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,odorata,,,,Roxb.,Vulnerable,A2cd,3.1,Decreasing,Global
2813445,32310,Intsia bijuga,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Intsia,bijuga,,,,(Colebr.) Kuntze,Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
2813777,32311,Cupressus cashmeriana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Cupressus,cashmeriana,,,,Royle ex Carrière,Near Threatened,,3.1,Unknown,Global
2817544,32396,Quercus rex,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,FAGACEAE,Quercus,rex,,,,Hemsl.,Least Concern,,3.1,Stable,Global
2817693,32400,Dipterocarpus retusus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,retusus,,,,Blume,Endangered,A2cd,3.1,Decreasing,Global
2821025,32506,Hopea helferi,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,helferi,,,,(Dyer) Brandis,Endangered,A2cd,3.1,Decreasing,Global
2828337,32947,Delonix regia,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Delonix,regia,,,,(Hook.) Raf.,Least Concern,,3.1,Unknown,Global
2829912,33007,Dipterocarpus alatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,alatus,,,,Roxb.,Vulnerable,A2cd,3.1,Decreasing,Global
2830217,33010,Dipterocarpus costatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,costatus,,,,C.F.Gaertn.,Vulnerable,A2cd,3.1,Decreasing,Global
2830533,33012,Dipterocarpus grandiflorus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,grandiflorus,,,,Blanco,Endangered,A2cd,3.1,Decreasing,Global
2830703,33013,Dipterocarpus kerrii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,kerrii,,,,King,Endangered,A2cd,3.1,Decreasing,Global
2831003,33015,Dipterocarpus tuberculatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,tuberculatus,,,,Roxb.,Near Threatened,A2cd,3.1,Decreasing,Global
2831137,33016,Dipterocarpus turbinatus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,turbinatus,,,,C.F.Gaertn.,Vulnerable,A2cd,3.1,Decreasing,Global
2831736,33028,Shorea roxburghii,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Shorea,roxburghii,,,,G.Don,Vulnerable,A2cd,3.1,Decreasing,Global
2835450,33241,Pterocarpus indicus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Pterocarpus,indicus,,,,Willd.,Endangered,A3cd+4cd,3.1,Decreasing,Global
2836036,33284,Acer laurinum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,laurinum,,,,Hassk.,Least Concern,,3.1,Unknown,Global
2846686,34113,Amentotaxus assamica,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,TAXACEAE,Amentotaxus,assamica,,,,D.K.Ferguson,Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
2847725,34142,Juniperus recurva var. coxii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,recurva,variety,coxii,,(A.B.Jacks.) Melville,Near Threatened,,3.1,Decreasing,Global
2848994,34163,Larix griffithii var. speciosa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Larix,griffithii,variety,speciosa,,(W.C.Cheng &amp; Y.W.Law) Farjon,Near Threatened,,3.1,Unknown,Global
2849180,34167,Picea brachytyla var. complanata,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,brachytyla,variety,complanata,,(Mast.s) W.C.Cheng ex Rehd.,Vulnerable,A2d,3.1,Decreasing,Global
2850009,34189,Pinus gerardiana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Pinus,gerardiana,,,,Wall. ex D.Don,Near Threatened,,3.1,Decreasing,Global
2857026,34885,Colvillea racemosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Colvillea,racemosa,,,,Bojer,Least Concern,,3.1,Unknown,Global
2858060,34968,Magnolia baillonii,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,baillonii,,,,Pierre,Least Concern,,3.1,Decreasing,Global
2861667,194767453,Cinnadenia paniculata,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Cinnadenia,paniculata,,,,(Hook.f.) Kosterm.,Vulnerable,"B2ab(i,ii,iii)",3.1,Unknown,Global
2885359,39004,Magnolia liliifera,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,MAGNOLIACEAE,Magnolia,liliifera,,,,(L.) Baill.,Least Concern,,3.1,Unknown,Global
2893107,39216,Aitchisoniella himalayensis,PLANTAE,MARCHANTIOPHYTA,MARCHANTIALES,MARCHANTIOPSIDA,EXORMOTHECACEAE,Aitchisoniella,himalayensis,,,,Kashyap,Endangered,C2a(i),3.1,Decreasing,Global
2963096,42229,Juniperus communis,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,communis,,,,L.,Least Concern,,3.1,Increasing,Global
2964786,42232,Juniperus excelsa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,excelsa,,,,M.Bieb.,Least Concern,,3.1,Stable,Global
2965473,42238,Juniperus indica,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,indica,,,,Bertol.,Least Concern,,3.1,Stable,Global
2966352,42247,Juniperus recurva,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,recurva,,,,Buch.-Ham. ex D.Don,Least Concern,,3.1,Unknown,Global
2967149,42253,Juniperus semiglobosa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,semiglobosa,,,,Regel,Least Concern,,3.1,Decreasing,Global
2967233,42254,Juniperus squamata,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,CUPRESSACEAE,Juniperus,squamata,,,,Buch.-Ham. ex D.Don,Least Concern,,3.1,Increasing,Global
2969131,42278,Abies densa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Abies,densa,,,,Griff.,Least Concern,,3.1,Unknown,Global
2970337,42294,Abies pindrow,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Abies,pindrow,,,,(Royle ex D.Don) Royle,Least Concern,,3.1,Stable,Global
2970751,42304,Cedrus deodara,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Cedrus,deodara,,,,(Lamb.) G.Don,Least Concern,,3.1,Unknown,Global
2971477,42311,Larix griffithii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Larix,griffithii,,,,Hook.f.,Least Concern,,3.1,Stable,Global
2973761,42338,Picea smithiana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,smithiana,,,,(Wall.) Boiss.,Least Concern,,3.1,Decreasing,Global
2973830,42339,Picea spinulosa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Picea,spinulosa,,,,(Griff.) A.Henry,Least Concern,,3.1,Stable,Global
2975925,42372,Pinus kesiya,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Pinus,kesiya,,,,Royle ex Gordon,Least Concern,,3.1,Stable,Global
2978347,42412,Pinus roxburghii,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Pinus,roxburghii,,,,Sarg.,Least Concern,,3.1,Unknown,Global
2979371,42427,Pinus wallichiana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Pinus,wallichiana,,,,A.B.Jacks.,Least Concern,,3.1,Stable,Global
2979998,42434,Tsuga dumosa,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Tsuga,dumosa,,,,(D.Don) Eichler,Least Concern,,3.1,Stable,Global
2982369,42484,Nageia wallichiana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Nageia,wallichiana,,,,(Presl) Kuntze,Least Concern,,3.1,Decreasing,Global
2984612,42521,Podocarpus neriifolius,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,neriifolius,,,,D.Don,Least Concern,,3.1,Unknown,Global
2987778,42555,Pinus bhutanica,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Pinus,bhutanica,,,,"A.J.C.Grierson, D.G.Long &amp; C.N.Page",Least Concern,,3.1,Stable,Global
3116837,62937,Acer caesium,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,caesium,,,,Wall. ex Brandis,Least Concern,,3.1,Unknown,Global
3117072,62941,Acer oblongum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,oblongum,,,,Wall. ex DC.,Least Concern,,3.1,Stable,Global
5505853,161864,Marsilea quadrifolia,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,MARSILEACEAE,Marsilea,quadrifolia,,,,L.,Least Concern,,3.1,Unknown,Global
5561284,162228,Lindernia procumbens,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Lindernia,procumbens,,,,(Krock.) Philcox,Least Concern,,3.1,Stable,Global
5681486,163984,Juncus articulatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,articulatus,,,,L.,Least Concern,,3.1,Stable,Global
5688211,163996,Salvinia natans,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,SALVINIACEAE,Salvinia,natans,,,,(L.) All.,Least Concern,,3.1,Decreasing,Global
5761578,164167,Brachiaria eruciformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Brachiaria,eruciformis,,,,(Sm.) Griseb.,Least Concern,,3.1,Stable,Global
5772487,164199,Typha angustifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Typha,angustifolia,,,,L.,Least Concern,,3.1,Unknown,Global
5891942,164493,Leptochloa panicea,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Leptochloa,panicea,,,,(Retz.) Ohwi,Least Concern,,3.1,Stable,Global
5897605,164508,Ruppia maritima,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,RUPPIACEAE,Ruppia,maritima,,,,L.,Least Concern,,3.1,Stable,Global
6103873,165731,Dioscorea wallichii,PLANTAE,TRACHEOPHYTA,DIOSCOREALES,LILIOPSIDA,DIOSCOREACEAE,Dioscorea,wallichii,,,,Hook.f.,Least Concern,,3.1,Stable,Global
6388419,167817,Monochoria korsakowii,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,PONTEDERIACEAE,Monochoria,korsakowii,,,,Regel &amp; Maack ,Least Concern,,3.1,Increasing,Global
6407237,167890,Nymphaea tetragona,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Nymphaea,tetragona,,,,Georgi,Least Concern,,3.1,Unknown,Global
6523542,168617,Limnophila sessiliflora,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,sessiliflora,,,,(Vahl) Blume,Least Concern,,3.1,Stable,Global
6524306,168629,Typha orientalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Typha,orientalis,,,,C.Presl.,Least Concern,,3.1,Stable,Global
6524753,168632,Bonnaya antipoda,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Bonnaya,antipoda,,,,(L.) Druce,Least Concern,,3.1,Stable,Global
6525960,168671,Rotala rosea,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,rosea,,,,(Poir.) C.D.K.Cook ex Hara,Least Concern,,3.1,Unknown,Global
6526227,168675,Trapa incisa,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Trapa,incisa,,,,Siebold &amp; Zucc.,Least Concern,,3.1,Unknown,Global
6527763,168703,Caldesia grandis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Caldesia,grandis,,,,Sam.,Least Concern,,3.1,Decreasing,Global
6528459,168709,Vallisneria natans,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Vallisneria,natans,,,,(Lour.) H.Hara,Least Concern,,3.1,Unknown,Global
6529326,168719,Utricularia aurea,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,aurea,,,,Lour.,Least Concern,,3.1,Unknown,Global
6529877,168720,Utricularia graminifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,graminifolia,,,,Vahl,Least Concern,,3.1,Stable,Global
6530815,168735,Rotala indica,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,indica,,,,(Willd.) Koehne,Least Concern,,3.1,Increasing,Global
6531987,168746,Wedelia chinensis,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Wedelia,chinensis,,,,(Osbeck.) Merr.,Least Concern,,3.1,Stable,Global
6532868,168749,Oenanthe javanica,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Oenanthe,javanica,,,,(Blume) DC.,Least Concern,,3.1,Stable,Global
6533825,168751,Najas indica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Najas,indica,,,,(Willd.) Cham.,Least Concern,,3.1,Unknown,Global
6534201,168753,Sesbania javanica,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Sesbania,javanica,,,,Miq.,Least Concern,,3.1,Stable,Global
6535154,168756,Euryale ferox,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Euryale,ferox,,,,Salisb.,Least Concern,,3.1,Stable,Global
6535558,168764,Rotala rotundifolia,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Rotala,rotundifolia,,,,(Buch.-Ham. ex Roxb.) Koehne,Least Concern,,3.1,Unknown,Global
6535894,168772,Sagittaria trifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Sagittaria,trifolia,,,,L.,Least Concern,,3.1,Stable,Global
6536402,168778,Hygrophila salicifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,salicifolia,,,,(Vahl) Nees,Least Concern,,3.1,Unknown,Global
6536671,168779,Potamogeton wrightii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,wrightii,,,,Morong,Least Concern,,3.1,Unknown,Global
6536949,168780,Acanthus ilicifolius,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Acanthus,ilicifolius,,,,L. ,Least Concern,,3.1,Unknown,Global
6538949,168795,Utricularia bifida,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,bifida,,,,L.,Least Concern,,3.1,Unknown,Global
6539301,168803,Blyxa japonica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Blyxa,japonica,,,,(Miq.) Maxim. ex Asch. &amp; Gürke,Least Concern,,3.1,Unknown,Global
6539809,168809,Drosera peltata,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,DROSERACEAE,Drosera,peltata,,,,Thunb.,Least Concern,,3.1,Unknown,Global
6540212,168811,Vandellia micrantha,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LINDERNIACEAE,Vandellia,micrantha,,,,"(D.Don) Eb.Fisch., Schäferh. &amp; Kai Müll.",Least Concern,,3.1,Stable,Global
6540546,168813,Hemisteptia lyrata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Hemisteptia,lyrata,,,,(Bunge) Fisch. &amp; C.A.Mey.,Least Concern,,3.1,Unknown,Global
6541061,168850,Nymphoides parvifolia,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,MENYANTHACEAE,Nymphoides,parvifolia,,,,(Griseb.) Kuntze,Least Concern,,3.1,Stable,Global
6541745,168857,Salvinia cucullata,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,SALVINIACEAE,Salvinia,cucullata,,,,Roxb. ,Least Concern,,3.1,Unknown,Global
6543142,168865,Monochoria hastata,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,PONTEDERIACEAE,Monochoria,hastata,,,,(L.) Solms,Least Concern,,3.1,Unknown,Global
6543597,168867,Cryptocoryne retrospiralis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Cryptocoryne,retrospiralis,,,,(Roxb.) Kunth,Least Concern,,3.1,Unknown,Global
6543959,168872,Monochoria vaginalis,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,PONTEDERIACEAE,Monochoria,vaginalis,,,,(Burm.f.) C.Presl,Least Concern,,3.1,Unknown,Global
6544284,168874,Myriophyllum tuberculatum,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,HALORAGACEAE,Myriophyllum,tuberculatum,,,,Roxb.,Least Concern,,3.1,Unknown,Global
6544567,168878,Nymphaea pubescens,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Nymphaea,pubescens,,,,Willd.,Least Concern,,3.1,Unknown,Global
6545066,168882,Hygrophila pinnatifida,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,pinnatifida,,,,(Dalzell) Sreem.,Least Concern,,3.1,Unknown,Global
6545862,168884,Cryptocoryne ciliata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Cryptocoryne,ciliata,,,,(Roxb.) Fisch. ex Wydler,Least Concern,,3.1,Unknown,Global
6546113,168889,Aponogeton natans,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,natans,,,,(L.) Engl. &amp; K.Krause,Least Concern,,3.1,Unknown,Global
6546482,168891,Cyperus cephalotes,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,cephalotes,,,,Vahl,Least Concern,,3.1,Unknown,Global
6546897,168903,Myriophyllum indicum,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,HALORAGACEAE,Myriophyllum,indicum,,,,Willd.,Least Concern,,3.1,Unknown,Global
6547090,168904,Cryptocoryne cognata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Cryptocoryne,cognata,,,,Schott,Endangered,"B2ab(ii,iii)",3.1,Unknown,Global
6547395,168910,Limnophila rugosa,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,rugosa,,,,(Roth) Merr. ,Least Concern,,3.1,Unknown,Global
6547780,168915,Hydrocera triflora,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,BALSAMINACEAE,Hydrocera,triflora,,,,(L.) Wight &amp; Arn.,Least Concern,,3.1,Stable,Global
6550548,168934,Hoppea dichotoma,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,GENTIANACEAE,Hoppea,dichotoma,,,,Willd.,Least Concern,,3.1,Unknown,Global
6550745,168935,Hydrolea zeylanica,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,HYDROLEACEAE,Hydrolea,zeylanica,,,,(L.) Vahl,Least Concern,,3.1,Unknown,Global
6552671,168948,Aeschynomene aspera,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Aeschynomene,aspera,,,,L.,Least Concern,,3.1,Unknown,Global
6552971,168956,Limnophila heterophylla,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,heterophylla,,,,(Roxb.) Benth. ,Least Concern,,3.1,Unknown,Global
6556955,168968,Caesulia axillaris,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Caesulia,axillaris,,,,Roxb. ,Least Concern,,3.1,Unknown,Global
6557848,168975,Crinum viviparum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Crinum,viviparum,,,,(Lam.) R.Ansari &amp; V.J.Nair,Least Concern,,3.1,Unknown,Global
6558056,168978,Juncus prismatocarpus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,prismatocarpus,,,,R.Br.,Least Concern,,3.1,Unknown,Global
6558635,168987,Isoetes coromandelina,PLANTAE,TRACHEOPHYTA,ISOETALES,LYCOPODIOPSIDA,ISOETACEAE,Isoetes,coromandelina,,,,L.f.,Least Concern,,3.1,Decreasing,Global
6558920,168988,Hygrophila polysperma,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,polysperma,,,,(Roxb.) T.Anderson ,Least Concern,,3.1,Unknown,Global
6559440,168991,Landoltia punctata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Landoltia,punctata,,,,(G.Mey.) Les &amp; D.J.Crawford,Least Concern,,3.1,Unknown,Global
6560395,168997,Lasia spinosa,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lasia,spinosa,,,,(L.) Thwaites,Least Concern,,3.1,Unknown,Global
6560789,169004,Actinoscirpus grossus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Actinoscirpus,grossus,,,,(L.f.) Goetgh. &amp; D.A.Simpson,Least Concern,,3.1,Unknown,Global
6561091,169076,Acorus gramineus,PLANTAE,TRACHEOPHYTA,ACORALES,LILIOPSIDA,ACORACEAE,Acorus,gramineus,,,,Sol.,Least Concern,,3.1,Unknown,Global
6561474,169011,Hydrocharis dubia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Hydrocharis,dubia,,,,(Blume) Backer,Least Concern,,3.1,Unknown,Global
6561794,169015,Halophila ovalis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Halophila,ovalis,,,,(R.Br.) Hook.f.,Least Concern,,3.1,Stable,Global
6562659,169021,Nymphaea rubra,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Nymphaea,rubra,,,,Roxb. ex Andrews,Least Concern,,3.1,Unknown,Global
6562890,169023,Zeuxine strateumatica,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Zeuxine,strateumatica,,,,(L.) Schltr.,Least Concern,,3.1,Unknown,Global
6564343,169029,Blyxa octandra,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Blyxa,octandra,,,,(Roxb) Planch. ex Thwaites,Least Concern,,3.1,Unknown,Global
6565221,169033,Aponogeton crispus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,crispus,,,,Thunb.,Least Concern,,3.1,Unknown,Global
